,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,content,apex,readili,frantic,ident,confus,howtous,appli,electr,eddi,magic,softwood,sweati,fexabl,silent,nativ,visibl,tightest,troublesom,simplist,trasport,lowest,dodg,quilt,squiggli,dry,uh,outstand,stock,actract,intellig,sum,dodg,bigg,usabl,floati,teeni,toothpick,collaps,scrunch,hind,dora,delta,walki,twisti,coordin,relat,appropi,econom,ador,thie,drool,happier,apex,wild,lightweight,structur,goldfish,estrogen,sleepless
,rins,stem,tripsand,consist,matur,upward,jumbo,clifford,adapt,adult,qualifi,swap,ny,differnt,oddli,cherri,enviornmentali,forc,ruffl,teenag,tomato,upright,taper,vast,frozen,eject,slight,contiual,flannel,trhe,safest,autist,ampl,grippi,central,helpless,assmebl,specif,visibl,simpler,unsatisfi,ugli,snide,frozen,sat,outstand,skip,disabl,squishi,effeci,taut,cumbersom,steep,sidewai,digit,smallest,instor,prici,jordan,gorgeou
,brave,eastern,elicit,medium,stationari,promptli,cracker,slat,decsrib,sassi,everytim,stairwel,elit,opposit,tediou,complant,confort,sterl,flimsiest,painless,thie,judg,kei,sid,sore,restauraunt,brest,baggi,unobtrus,everydai,public,quieter,dissapoint,friendli,girlli,sunni,lansinoh,grew,meaning,itchi,kate,ceram,prematur,harder,comfortabl,junior,recogn,paralyz,offens,iatleast,intuit,disagre,bumpi,ruin,considerd,awsom,interchang,rectal,endless,daili
,male,trane,indebt,clifford,dual,fog,redril,alot,uneasi,safari,regalo,affect,light,curv,intuit,jerk,damag,fanciest,tubless,precoci,complant,lag,friendli,onlt,neater,odorless,wirless,beati,thick,worn,outer,beauti,earlier,bedsid,baffl,southwest,flash,tidi,pivot,traction,compact,secret,discreet,addict,pivot,skirt,defenit,quick,ensur,homeopath,e,unassist,gross,honda,tush,modern,inher,regist,thow,pleasent
,bulker,difffer,doesnt,escap,complic,stope,revers,confid,spaciou,purrfect,wider,moldi,enjoy,inappropri,stiffer,affili,clingi,backrest,prefect,wonderfulli,enorm,fisherpric,colicki,written,pubic,advis,embark,viola,j,foldabl,basic,suppliment,slightest,rhythmic,brainer,cool,coldest,tangl,nightnight,horizont,shinei,huge,addit,honest,recomend,thumb,swim,trhe,classi,wacki,inevit,curv,elit,sage,snazzier,unsturdi,interact,fickl,lengthi,bett
,slower,squrit,fmvss,madden,disput,inexperiennc,tougher,festiv,limit,highest,act,homeopath,grand,exist,restaraunt,thrush,bett,front,structur,eject,trendi,beathabl,hypochondriac,blade,toler,graini,slightest,ultra,versatil,jiggl,oistur,inher,unsatisfi,compact,contemporari,excruti,petit,spilt,sleek,serv,everytim,reciev,wirless,captiv,interact,gentli,occasion,submit,aleast,scallop,smelli,forumula,dread,innov,hardest,germi,unhurri,eager,elast,daytim
,safari,boil,sporti,crunch,kolcraft,stronger,angri,glow,latest,unmark,taut,paulett,access,magnet,convent,wireless,scratchi,destroi,flush,prici,wacki,ecstat,holograph,chime,cosco,chunki,withstand,closer,plastic,flimsier,cushi,imho,ridicul,seper,excepton,gather,perplex,unscath,yearold,southern,bigger,ideal,snoopi,crave,insan,ambigu,initi,match,unconvent,babytrend,dunk,cooshi,mental,downfal,ambival,mustela,behold,inconvi,mesmor,picki
,scratchi,armoir,lysol,unprotect,ambigu,naptim,sherpani,conduc,unscent,calmer,hind,high,sad,accident,ineffect,blind,burnt,debat,xma,scariest,sturdai,nightnight,washabl,recomend,desir,match,nightnight,past,pricier,craze,paranoid,defect,nifti,definetli,precari,mildli,discreet,brightest,tangl,high,detach,tummi,structur,innaccur,fuzzi,soak,hospic,aggrav,med,perman,date,weaker,exceed,darker,remedi,past,zantac,unsur,sleepi,couldnt
,hollow,highest,faint,outdoor,instantan,zippabl,swindl,babyproof,swim,cage,express,indispens,conduc,cooshi,seali,becuas,bendabl,southern,secound,distort,cumbersom,plastic,jingli,terrif,harm,freebi,elmo,bouncei,soggi,upfront,dat,tire,complant,loudest,countour,stir,fewer,homemad,twist,rectangular,consecut,simpl,shaki,fewer,negoti,clumsi,lengthwis,fake,brought,latch,optim,wont,unavoid,storkcraft,unhappi,cheapi,creepi,proverbi,sudden,peic
,snotti,dirti,determin,asleep,dat,marvel,ment,artifici,babyish,trim,overs,honour,insul,scream,mold,ambigu,insul,mak,pale,wide,relax,lower,inadequ,dunk,frustratingli,stress,nation,reciv,anchor,unmark,bothersom,pliabl,sooth,puffi,minimum,unsatisfi,unintrus,slimmer,sooth,mulitpurpos,hung,uneasi,sage,unopen,elast,critic,suppos,surround,care,safest,remov,anxiou,flutterby,allign,tomato,meet,retail,fed,choke,vital
,quot,fickl,retail,unavaili,ziploc,quailti,fresh,stain,insan,extend,militari,precari,ridicul,fragil,sippi,wriggl,elast,taup,determin,shock,chunki,heckuva,stir,sad,graco,emori,rid,prici,mad,gloriou,yeah,content,nightnight,bitti,ridicul,tight,fp,configur,estrogen,actract,sooth,easi,frumpi,disatisfi,link,moldi,harm,proce,awsom,boast,clearer,prici,domest,behold,intend,crunch,quattro,insecur,prici,drake
,minimum,speak,suffic,suffici,acid,origin,buzi,sum,hunch,liquid,sesam,unhappi,modern,unnecessari,geometr,deter,remot,crunchi,fisherpric,itchi,covet,extend,pictori,oldest,lb,nighttim,supris,complic,ziplock,clariti,squirmi,manual,hunni,recomend,strict,ugli,borrow,countless,zantac,clear,hyper,velcro,tylenol,user,creepi,gross,flatter,endless,orang,infanc,constrict,clingi,effici,softest,holograph,horizont,registri,softer,runni,deeper
,versitl,tire,newer,unplug,wild,fail,maryland,reccommend,chewabl,sceptic,unreli,pooki,deepli,angelcar,tradition,common,distict,pour,lockabl,vaug,overpow,taller,suffer,accident,reinforc,priceless,oldest,spare,fisherpric,leach,subtl,elev,affix,tore,pastel,mild,tighter,delic,strainer,snide,tire,drowsi,secur,fluffl,spendi,lastli,petit,moveabl,acknowledg,counter,convert,advis,johnni,unpack,fabul,countour,versitl,baggi,freddi,whatsoev
,strict,secret,adopt,cutest,differnt,steril,enoug,drake,squeeki,misshapen,crunchi,vulner,sound,public,stimulatin,tricki,squish,user,roomier,sic,middl,wont,mezmer,smuther,exclus,slightest,surpris,discreet,cooler,downstair,chintzi,lazi,colicki,countless,grasp,crumb,desper,plastic,approxim,swivel,slouch,accommod,quieter,emili,workout,disapear,soooooo,supurb,suitabl,unbeknownst,insecur,accomod,massiv,southwest,unibodi,affect,gravel,tremend,prei,thinner
,pine,beacaus,render,confirm,uninterupt,wet,hardest,magic,ecstat,mobi,lopsid,wonderfulli,guilti,ducki,starter,tyke,die,damp,drum,indespens,inportantli,misshapen,compet,frozen,beati,dead,grei,sippi,adjac,latch,nicer,heal,combersom,pink,neautral,envelop,butterfli,notic,lamin,lag,fisherpric,unreli,excess,mediocr,unplug,mulitpurpos,dramat,countour,sedat,american,intermitt,discreet,straighten,scientif,massiv,void,cushioni,cring,behold,afford
,slender,heavi,wooden,ridicul,anytim,analyz,bendabl,thin,painless,fade,realisticli,discontinu,heavier,usu,luxuri,waaaaaaaaaaaaai,horizont,scallop,specif,snug,oldest,exceed,minim,super,smudg,kei,filthi,m,horrid,shy,practal,loudli,whimsic,ampl,outsmart,yield,medic,adher,hunni,luckili,plasic,definetli,elderli,recient,slim,inop,code,specif,amhappi,sabl,mammoth,davinci,roomier,wipeabl,compat,piti,wouldnt,supurb,oatmeal,snack
,balmi,distress,confus,accomani,curv,safest,restauraunt,function,urban,balconi,skirt,act,shock,drowsi,mental,quot,rambuncti,discret,southern,unmark,delta,compound,lul,nearbi,intern,aliv,unassist,taboo,mislead,prematur,sell,straightforward,blow,beathabl,piti,tether,exist,overdrawn,poop,burnt,unclean,trendi,flatter,sleepi,lightest,awak,fade,harm,usabl,random,rush,smoothest,j,bumpi,salin,preciou,enorm,escap,spare,clearer
,pund,inexperiennc,promot,unsatisfi,numer,feedback,earliest,bare,sweati,reli,wintertim,calmli,confort,conveni,mid,earliest,nasal,calm,snug,shrank,congest,ill,pi,uncomfort,bisphenol,deem,automat,lighter,trimmest,warm,grave,shy,lansinoh,soooooo,chilli,deem,mislead,platex,classic,devis,trickier,dodg,attatch,explor,central,breathabl,funni,convert,minimum,mulitpurpos,waterproof,public,fewer,challeng,arround,unpack,carrot,restupright,glow,peg
,earlier,snip,basic,trim,poopi,davinci,needless,independ,spin,eleg,kickstand,fisherpric,floati,smooth,warmer,everytim,newer,miniatur,optim,kickstand,style,awkward,corrod,ridicul,passiv,bitti,fragil,leaki,shock,domest,eldest,slipperi,definitli,misc,moist,wacki,fromt,disapiont,endless,cosmit,complant,full,monorail,horrid,ingeniu,withstand,cumbersom,snide,bowi,acknowledg,moldi,latch,blackwel,imho,frequent,oistur,activ,cancel,honeycomb,eastern
,peg,caramel,cubbi,sorr,snazzi,comlpic,prettiest,precis,realist,lame,contamin,cooshi,revers,pureer,intact,groom,paci,careful,dryabl,interferr,makeshift,heartbeat,snug,mad,extens,digest,crummi,blank,colicki,tidi,angelcar,safari,sage,scientif,england,unchang,torn,lug,relax,basinett,slim,accessor,nightnight,toon,altern,prospect,agreat,careful,microfibr,foul,tike,nighttim,quot,listen,eldest,reset,serv,disinfect,notori,lose
,curiti,missin,bind,itwith,teenag,rave,eastern,utter,unbuckl,discov,date,dough,cuddli,differnet,stress,upward,liquid,awar,chase,heavyweight,seali,east,development,jonni,unbeknownst,bare,basic,softer,sweet,looser,fridg,oistur,subscept,estat,spare,italian,diffrent,grai,finest,neati,slice,pregnant,patti,serv,perman,wireless,taut,nicer,behold,smallest,equal,pari,actract,waterpfoof,roomi,minim,mosaic,magic,calm,breathabl
,adult,dodg,comfot,widest,detroit,easi,snug,irrit,satisfactori,overs,occasion,outdoor,macleran,inadequ,indebt,registri,clearer,buffer,anxiou,sucker,favortit,pooki,tether,reluct,delux,distress,bore,goldilock,classi,distil,sage,ziploc,shock,vagu,confus,ineffect,eager,consist,twirl,sleeptit,plentli,human,darker,supposedli,clearer,flimsier,consist,ensur,malawi,mo,tummi,robust,crumbl,pricei,horizont,disneyland,suburban,adher,bake,rust
,stash,grind,cornic,soggi,dissapoint,drake,care,bebe,toxic,concert,d,brittl,stimul,dissapoint,nicer,magnet,scream,obnoxi,nicest,ruffl,cold,scientif,asham,goldilock,aliv,asleep,steep,digit,clearer,safti,picki,unsatisfi,alittl,makeshift,shove,innaccur,swear,overcom,unwelcom,nuk,modern,goig,dubiou,practal,mini,human,popular,glow,light,zippi,sporti,valuabl,oppos,horrid,instantan,safari,deserv,icki,cutsi,pamper
,random,surviv,wond,attribut,oo,bright,inher,rich,mulitpurpos,leaki,equal,craze,upper,severli,seper,quilt,maxima,limit,medic,snacki,tightest,upward,amhappi,ot,greater,coolest,unisex,spout,mini,confirm,droopi,wonderfulli,hilari,wonderfulli,awar,anymor,intact,sippi,unopen,contiual,baffl,shy,shatter,pooh,mulitpurpos,vital,favorti,fussi,exist,yeah,fleec,freebi,tippi,walki,cutout,tradit,sterdi,leari,lousi,practal
,roomless,rubberi,petit,potenti,bale,trust,oval,advertis,accident,smuther,goug,activ,chevi,firmli,ugli,super,consign,lime,indispens,wahm,agil,bake,leaki,di,beathabl,impati,sherpani,itchi,davinci,realist,flannel,awsom,babiesru,afraid,taller,plumb,personn,typic,greatful,pliabl,gain,comfot,useful,pricei,obtacl,disneyland,horizont,mulitpurpos,attatch,inspect,tore,lager,reclin,wider,countless,train,luckili,wet,dozent,nasal
,finicki,tipsi,middl,smother,heckuva,benefici,pickl,jiggl,hardest,weird,reliev,friendli,latest,versatil,prickli,sippe,occasion,signific,hungri,ski,huggi,twilight,stiff,luckili,relax,ridicul,fast,strokcraft,raod,quiet,abund,close,indispens,higher,becuas,filthli,enorm,stiffer,fixabl,mistakenli,gripe,yearold,stationari,tacoma,rocket,thow,hover,delic,newest,envelop,med,bulk,comfot,imped,ergonim,recomend,doesnt,viola,mamma,spurt
,foldabl,mobil,latest,mould,cheapest,ricketi,dodg,pediatr,makeshift,front,gripe,imho,anywar,reliev,scratchi,mobil,misc,piti,accompani,comfortabl,leach,interact,individu,nifti,kei,mustela,heavyweight,success,reuseabl,loudest,sterlis,utmost,immobil,pleanti,synthet,hygen,diffent,nonstop,buttock,vagu,quailti,careful,bounci,dirti,safetli,straighten,activ,accommod,nonexist,super,orang,skip,toteatot,unbeliev,impos,lansinoh,nylon,allign,taller,repeat
,cheapo,doesn,unbeat,secur,accessori,gracious,neglig,crotch,overgrown,apprehens,cheapest,oldest,sterdi,nt,eager,reccomend,mid,visit,lumpi,gripe,insecur,defenti,montor,encrypt,appropi,btw,paul,wide,desper,burnt,hind,prici,dubiou,encrypt,omega,princess,initi,sampl,judg,festiv,greatland,suitabl,grei,constrict,upcom,trhe,synthet,confus,squirmi,tore,trendi,recess,softest,grit,bodili,lessen,yellow,restless,repurchas,waterproof
,sdjust,absorb,zap,odd,enertain,messi,precari,angelcar,l,escap,boppi,confus,cubbi,fluf,certifi,mishiev,reclin,unbeliev,turner,minor,southern,breathabl,sorround,washabl,squeeki,beacaus,preemi,expertli,bumpi,diffent,naw,faceti,rhythmic,unsur,uniqu,rip,massiv,trickiest,hilari,gerd,insist,odorless,reccomend,foldabl,creativ,univers,chip,raini,burgandi,blue,overfil,desir,lansinoh,raw,awsom,retro,race,seper,germi,kate
,dat,rainforest,crafti,confid,greasi,pottypir,silent,brittl,calm,shy,bet,breastf,neurot,foul,cast,costli,overpow,thin,kinda,bore,individu,undamag,pink,garbl,latch,ionic,hollow,cuter,immobil,rivet,filthli,overs,miniatur,american,stronger,widest,sour,snuugl,limit,worthi,imped,southern,light,flex,purrfect,eleg,insecur,disatisfi,bobbl,quiet,sofist,arri,eventu,wont,collaps,quiet,cuddli,alarm,rehydr,teenag
,sane,loudest,waterproof,messi,proceed,mesmor,comfi,altern,icrib,sedat,pegasu,piti,madden,agon,pale,dual,germi,taper,mini,finest,goreg,lightweight,soooooo,eager,unsur,swear,link,reluct,central,gener,alittl,curiou,suggust,sterdi,fast,eleg,bett,soft,sceptic,magic,btw,tread,scent,spong,prici,drape,justifi,everytim,neater,magnet,mini,unbear,chenil,funni,finest,unsatisfactori,fexabl,gatorad,youngest,bleech
,decompos,upper,ampl,flutterby,lite,lower,itchi,prone,sane,anchor,loll,gripe,ducki,calmer,highchair,mosaic,doesnt,damag,qualifi,stageseat,purel,readjust,compat,cuddli,polycarbon,fascin,wight,taller,stimulatin,empi,extern,secur,bumpi,injur,complimentari,distract,fexabl,daycar,sweet,cherri,highest,heal,uniqu,oo,ach,tempretur,countour,strape,frumpi,exit,escap,lanisoh,cruiseship,accomod,stuck,futur,equal,confus,chicco,freak
,impend,past,britax,intern,lamb,sleepi,recomend,elast,creepi,residenti,unhappi,wet,leeri,repeat,proud,secondari,aquababi,headboard,twilight,suitabl,skip,smelli,gener,accommod,lax,amazingli,kare,wider,brown,cheerio,bigg,ensur,scari,thule,structur,development,slep,classic,match,collaps,quot,flimsiest,uncomfort,crunchi,pave,preform,exclus,mislead,extens,xma,bent,teenag,constrict,snugrid,purpl,resist,angelcar,disatisfi,festiv,collicki
,worthi,ordinari,flexibl,paul,exclus,virtual,rip,belov,advis,itchi,piti,snore,secur,anoht,cornic,nightnight,reagrdless,lysol,faster,spare,pale,club,useful,warmer,helpfula,neutral,stress,jordan,innov,lavish,mimic,foul,painless,shrank,forgiv,countour,soil,humid,detroit,hunni,homemad,snotti,collap,lack,impos,diagnos,lamaz,l,gloriou,sporti,relat,pour,petit,alarmist,slightest,frozen,screami,cr,spaciou,fickl
,misc,pregnant,wider,cracker,pretend,insist,absorb,tushi,prettiest,scrunch,attr,clifford,nation,sporad,delta,activ,consecut,reciev,unintrus,upfront,amoung,luckili,independ,delight,sterdi,ment,sooth,lansinoh,stuck,chubbi,attribut,superb,holdup,earlier,bebe,upbeat,knit,invert,mircrofleec,sharp,pruchas,temp,gross,lost,unbeliev,grape,special,regist,digest,foldabl,thankfulli,precis,kiddopottomu,lager,countour,tushi,stash,unsupport,alot,almsot
,sad,temp,uneasi,random,prettiest,viola,restrict,intact,unseen,neighbor,usabl,mulitpurpos,bulkier,highest,guest,shrink,intend,paulett,individu,aquababi,magic,precoci,roomi,suppos,unus,curiou,fisherpric,cross,calmer,breastf,massag,flexibl,e,nicer,thankfulli,nuclear,overnight,slowli,wildcard,digest,utter,headboard,collicki,bale,desir,magnif,caramel,lighter,cleaner,taper,adult,harsh,heckuva,neglig,tacki,weaken,scratchi,debat,awkward,walki
,mental,smallest,foul,rambuncti,magnigic,discov,sofist,overdrawn,accomod,fussi,mommi,mishiev,agreat,repetit,wise,cuter,infanc,separ,microfibr,tougher,fat,unseen,davinci,toon,weav,scallop,fog,northern,covert,unnecessari,geat,awkard,crumpl,acryl,snotti,male,greasi,gring,cushioni,tinylov,ineffect,femal,skirt,restupright,ding,interchang,ambigu,flimsi,realisticli,beg,relax,fuzzi,unbuckl,unseen,inportantli,babytrend,human,curiti,retain,overdrawn
,whithout,loos,brilliant,engag,sake,close,sad,compens,walki,viola,clen,touch,soundli,stabl,slight,crunch,earli,mo,airforc,daili,medic,worn,seper,saver,mose,geniou,quot,tini,inher,heavier,apex,string,northern,opaqu,intermitt,airforc,ifficult,recom,fleec,snuugl,steam,sour,disappear,ran,fair,huggi,sleepi,tangl,mircrofleec,biggest,headpiec,wick,accompani,puffi,oistur,cuphold,swai,leaki,miser,dandi
,toybox,sine,unti,sterliz,adament,breastf,swung,lysol,fexabl,silent,puppi,soapi,toughest,express,teriff,chunki,deeper,delight,mulitpurpos,reccommend,resist,squrit,perfecto,fragil,hind,cold,usu,squishi,awar,cuter,unseen,scuff,softest,stainless,mammoth,unopen,crummi,stuffi,backlight,slim,essenti,dealt,asham,ruffl,girli,earli,exhaust,maneuver,nestl,grai,straight,y,chic,negit,prickli,sour,justifi,zantac,sceptic,artifici
,munchin,vulner,descript,east,qualifi,sweet,unopen,elong,repetit,basic,bake,marvel,breasfe,young,damag,basinett,reciev,utter,nation,hailei,vari,previou,damp,indispens,safefit,soak,sharp,function,softest,allign,lanolin,temp,intact,metal,twinkl,older,hind,usabl,cheer,pottypir,immobil,clearer,rid,bigger,rins,compactli,estrogen,sibl,precoci,trasport,unsnap,neatest,wobblei,boast,steep,tacki,unsaf,interact,lil,interferr
,breastf,facilit,unattach,endless,fli,fickl,slim,mad,opposit,contiual,dual,emot,dubiou,aquababi,chime,inspect,fourth,convien,tripsand,waterpfoof,plastic,jordan,record,skill,trim,practic,suitabl,bake,cozi,true,convent,goooood,subaru,insecur,seko,cosmet,slender,dedic,challeng,goooood,accept,straight,disapiont,worn,gain,anoht,chubbi,dryabl,satisfactori,practal,colicki,enter,upbeat,expos,toybox,effici,cross,cheapi,yor,priceless
,innov,homemad,strangl,basinett,rid,squishi,lead,unmark,duffel,cure,uninterupt,ridicul,inadequ,twilight,butterfli,cutout,prematur,joint,loudest,margin,worldwid,estat,bo,cring,useabl,subscept,convent,unplug,reknown,temp,vulner,priceless,worthwhil,sippi,seek,cheap,itri,valuabl,wintertim,collicki,chap,pricei,greatland,thick,deserv,aquababi,vagu,paulett,gain,reluct,drag,affili,stiffer,secondari,lager,l,droopi,harass,detach,junior
,clever,arround,complic,reset,yearold,bigger,breech,chunki,starter,secur,becausehi,smelli,grate,heard,lose,mild,skimp,sour,confin,treat,cheer,excess,intrigu,grai,craig,overdrawn,sanit,unusu,promis,peru,consign,remot,hardi,toteatot,discret,mobi,fourth,rental,hidden,lounder,smelli,float,tremend,n,distict,torrenti,unbeknownst,boudreaux,cosmet,adult,snugli,mould,lean,spare,obstruct,flannel,costli,cherri,sneak,swallow
,alert,bitti,taller,simpl,disatisfi,oblong,equal,modern,pale,ampl,swai,trhe,rental,homemad,appropi,averag,elong,stupid,walki,poop,mosaic,ordinari,becasu,function,bedsid,spong,torn,roomi,perplex,pedestrian,dy,tush,raini,unknowledg,tempretur,roomi,grave,minor,sat,taper,troublesom,unsur,bowi,person,breastfe,requir,davinci,stairwel,ventur,starter,accident,secur,x,mediocr,potenti,lousi,awful,mug,snide,dora
,fetch,detail,incontin,alert,apt,unintrus,badli,wet,tail,preemi,disabl,earliest,rack,clearer,ecstat,intent,profession,raw,obtacl,neighbor,vibrant,fickl,regal,compel,turner,facepl,greater,orang,curiou,string,comfortabl,taller,synthet,clariti,perfumi,fasten,commerci,asleep,dramat,happier,bore,recal,unavaili,simpler,ml,flimsi,sassi,luckili,sleepless,zippabl,akwardli,intens,prai,stump,shove,east,lactina,suffici,impos,ridicul
,excess,wiggli,volvo,friendli,digest,awkward,cooshi,deposit,malawi,lysol,unbeliv,temporari,altern,resist,superglu,walki,hokei,individu,angri,slower,zantac,west,zantac,ordinari,e,skeptic,se,poopi,plusher,east,allign,horizont,ridg,intact,highest,twinkl,drown,remov,bore,pine,raod,blade,olin,long,valuabl,difffer,polycarbon,hokei,nylon,unavaili,lynn,bett,facial,smarter,die,weigh,regist,intermitt,uninterupt,cake
,leari,hardwood,disabl,root,crack,state,tightli,grei,structur,common,picki,oblong,uninterupt,handwash,nylon,fourth,undercarriag,flannel,sucker,nauseat,distract,swallow,ziploc,bedsid,upgrad,magic,prici,greeeeeat,forget,unsupport,marri,breasfeed,closer,disatisfi,stiffer,ecstat,indespens,makeshift,hollow,newer,blindsid,diffent,overs,soothi,green,mad,nuk,play,eager,squrit,shove,clump,gentl,upscal,piddl,tougher,adult,consign,pale,scratchi
,thow,sponsibl,upright,everydai,whimsic,inherit,cutsi,lightweight,darn,scratchi,ipod,bet,diagion,wobbl,darker,flawlessli,odorless,fragil,interferr,thin,cloaps,grei,precari,pedestrian,messi,special,joint,boil,slightest,unintellig,girlli,unabl,paralyz,orang,straight,notic,extrememli,written,quicker,minim,potenti,biggr,koala,mute,nuclear,rectangular,discret,angri,cram,softwood,opaqu,futur,befal,filthli,puchas,maximum,transit,fragil,harder,colicki
