,T0-S0,T0-S1,T1-S0,T1-S1,T2-S0,T2-S1,T3-S0,T3-S1,T4-S0,T4-S1,T5-S0,T5-S1,T6-S0,T6-S1,T7-S0,T7-S1,T8-S0,T8-S1,T9-S0,T9-S1,T10-S0,T10-S1,T11-S0,T11-S1,T12-S0,T12-S1,T13-S0,T13-S1,T14-S0,T14-S1,T15-S0,T15-S1,T16-S0,T16-S1,T17-S0,T17-S1,T18-S0,T18-S1,T19-S0,T19-S1,T20-S0,T20-S1,T21-S0,T21-S1,T22-S0,T22-S1,T23-S0,T23-S1,T24-S0,T24-S1,T25-S0,T25-S1,T26-S0,T26-S1,T27-S0,T27-S1,T28-S0,T28-S1,T29-S0,T29-S1
,activ,depress,recent,distinct,affluent,mintiest,lemoni,offens,cordless,squar,ugli,due,low,decand,rehab,shini,event,calabrian,focus,ultrafeminin,clarin,qurter,defris,signifig,gener,filmi,ash,shaggi,promis,hefti,creamsicl,aquag,unpleas,euphor,earthi,modern,shadowi,irrit,purest,uneven,benign,spars,bothersom,outrag,cedarwood,horrifi,ferul,lightweight,weird,lock,play,scissor,mete,uplift,fluffi,detail,accur,chlorphyllin,ruddi,sour
,unusu,paul,assum,volumin,tighter,reliev,flaw,costli,upper,horrid,cold,decor,stearic,mutli,stringi,persist,badger,suspect,newer,dicontinu,slipperi,formadahyd,singl,acknowledg,problemat,tripl,spectacular,creme,tango,trac,repli,hind,cutthroat,scalei,funki,sick,wonderul,dispos,fenomen,wearabl,wateri,uvai,sandalwood,hurd,absolutli,tough,olai,reccomend,shampooless,popular,funki,carol,straigten,partial,whai,cuddli,complet,glossi,emolli,refil
,extend,guarante,highest,beauti,stringi,blisslab,wax,cranki,pretti,precis,lackadais,candlelit,sak,homeless,didt,throuth,shinier,tini,tradit,problei,aesthet,empti,crush,statici,mattifi,decor,tremend,icki,public,strapless,frizzi,ralph,maxi,exemplari,lazi,hive,prone,bum,spin,devoid,wild,loreal,basic,gentl,initi,respons,ideal,gener,sesam,decod,young,durabl,hefti,lastli,biggest,dumb,tough,solar,tingl,chlorphyllin
,amplifi,deep,longest,absorb,tough,perm,heighten,reccomend,appeal,warmth,stilll,frankli,scarless,address,lacklust,worthwhil,horrid,smoother,minti,junki,compar,blueberri,dermanew,constant,slow,saniti,offici,urinari,unmanag,horrend,restaraunt,british,orchid,italian,glisten,dread,caswel,sharpest,nearest,girli,enjoy,grei,slender,sting,vibrant,dull,smallest,enought,hibiscu,mintiest,cherri,muggi,construct,thusli,lemongrass,soft,depend,greenish,pseudoscientif,embarrass
,newest,greatest,tough,gorgeou,bristl,ific,odor,secur,wonderul,soooo,loyal,zirh,quicker,effortless,seduct,stearic,partial,vibrat,soak,process,cokehead,hydrat,bottom,indetect,mini,bear,escentu,astonish,grape,oppos,earli,mesh,awkward,aveda,outdat,heavei,hungri,debat,benzoyl,scream,crabbi,retail,maci,revolt,filmi,invis,indulg,anna,orient,distingusi,wierd,faster,worthi,substitut,statici,decand,curlier,lime,salv,nude
,bodyless,handsom,cheeri,satsuma,plait,sad,luckili,difficult,awar,emmin,west,unplug,mix,small,awak,costli,dolli,numb,visibl,neccessari,effici,yve,typic,slight,custard,hypnot,stinki,tammi,random,medicin,alittl,medic,defencil,supris,mimic,nick,outstand,gooei,found,wrinkli,daytim,nude,perfumei,gladwar,agon,happier,turkish,flow,primari,gabbana,delight,amazingli,uv,ceram,goo,straigten,option,nervou,don,fallen
,reced,puffi,secondari,aggriv,cutest,minti,gynecolog,tingl,limp,cokehead,mini,lanc,african,cortizon,absolutlei,conserv,wed,viril,italian,brill,fiji,recharg,calvin,countless,ugli,merkur,extrem,sinsit,lifelong,pleasur,healthier,uninterrupt,plain,accomplish,itch,gucci,african,nuetral,shinei,sak,met,shake,rosi,frozen,gratuit,laud,funki,horribl,tocopherol,otc,unbeat,pearliz,butteri,sweet,trim,dont,onlin,understood,fake,evid
,persagel,deserv,care,women,roman,shave,caswellmassei,afraid,drippi,mini,unnessesari,rank,combo,prouct,mac,lye,aggriv,remark,airtight,defenitli,imit,power,watteri,stink,odd,realist,shampooless,fuller,prettier,aliv,rubberi,girli,alright,trac,solid,effect,delect,shy,kool,peach,vast,open,fragrant,cartman,errant,constantli,seell,vibrant,carmel,natur,recogniz,stronger,older,neccessari,moldi,cari,humid,marin,zircon,southwest
,swept,al,tiar,choosi,grasp,piti,slightest,liber,beggar,mango,smallest,import,pink,freak,awar,liqu,leafi,pleasantli,pronounc,dramat,vener,tangi,gallet,clear,arabian,count,tammi,sens,shampur,moldi,aggriv,maxi,smelli,lux,discern,anton,chelsea,pilari,blush,realtiv,divin,tar,empti,nasal,spearmint,previous,honeysuckl,princess,unreli,kissabl,raw,recipi,wild,rare,intimid,buffi,tonka,caudeli,anal,infrar
,static,forget,gummi,fresh,sinsit,limit,healthier,benefi,mari,delight,blisslab,peoni,dumbfound,exfolli,nourish,complimentari,simpler,defect,foolish,absolut,dispos,ascertan,wrinkli,hefti,streamlin,maravu,addit,lifeless,prevag,uninterrupt,glossi,distract,satur,magnifi,coat,buffi,slimmer,overr,regular,increa,allth,skill,luckilli,search,cumul,reek,earli,carefulli,tingl,versatil,velveti,longest,aliv,loos,golden,optimist,west,exot,tammi,cari
,strang,goopi,notic,kirkland,identify,talk,marvel,anal,clearer,activ,sparkl,cr,masculin,explor,horrend,advert,durabl,bore,upforgett,hyluron,feel,nick,prevag,offend,spearmint,ebubbl,sumptuou,chelsea,lousi,worthi,vigor,deduct,healthier,sharp,nordic,usin,orang,astound,blackhead,custardi,vivaci,pimpl,alt,sizzl,philosopi,headband,semi,grew,tall,overpoweringli,queasi,amino,coat,reta,periorbit,weightless,plai,short,frustrat,mulberri
,unsightli,supris,whisperi,spent,deceiv,familiar,mattifi,lenght,cheesi,overjoi,imit,forti,adher,written,author,olai,sizeabl,tart,lumpi,peg,flexibl,supris,unstabl,sweet,andi,organ,sak,angl,howver,liber,bathina,bow,dr,advert,mesmer,irrit,mildest,special,polit,introduc,nighttim,oooo,gucci,enought,hear,gynecolog,reced,formadahyd,orri,classic,fenomen,damag,fade,blah,frangranc,contrari,elizabeth,ash,perki,sexi
,smallest,blend,sota,marin,phenomin,weak,pattern,shampur,thankfulli,awsom,inexpens,saner,brittl,warm,potent,wit,complac,built,luckilli,overnight,lauryl,vast,amino,univers,remark,straighten,knuckl,straigten,delight,consecut,brutal,pleasur,personifi,awkward,redhead,tingl,granni,conseal,dampen,easier,intim,capsul,laid,loyal,mighti,fair,obtrus,blueberri,coars,shy,chi,acheiv,cling,stun,faint,dermal,wooden,nizor,crate,compat
,clearasil,sytptic,chanel,fingertip,depend,ruddi,crystal,rubberi,holi,red,flawless,credibl,ordinari,apar,sallow,cumul,middl,wtih,perm,write,overnight,cheeri,purg,british,teen,necessarili,proactiv,win,charm,bellevu,alga,squeeki,radiant,ocassion,wateri,healthier,smart,toffe,muggi,greenish,weekli,neccessari,grai,grape,distinctli,airtight,looooov,understood,homei,broad,vari,clumpi,statici,rosebud,stringi,tingl,broken,radiant,imposs,unreal
,hellaci,confess,variabl,alarm,jose,regist,foldov,question,hypnos,recogn,gynecolog,hum,customiz,ident,feminin,lousi,heavenli,decent,regrow,tight,incompar,mach,talc,occur,top,doubl,post,customiz,reccommend,cute,loreal,contamin,holi,lace,fond,ol,cautiou,basic,happier,fine,goo,ident,earthi,newfound,sheer,breastfeed,coconut,clean,stringi,depress,blackberri,public,pepperminti,ooohh,person,instant,hive,maravu,eighti,wont
,lowest,overbear,celesti,claustraphob,bulki,balckhead,drippi,brunett,clearenc,christma,dissapoint,daniel,smudgeproof,thrifti,refil,herediteri,orang,mostur,fussi,benefi,forgiv,chilli,bliss,facial,wavi,sak,calori,middl,longest,overbear,smart,picki,petit,medium,poreless,brown,tammi,rare,genuin,humid,conveni,exemplari,temporari,mintiest,philosphi,extra,univers,soggi,adequ,imrpov,verit,signific,beati,coat,brilliant,femal,signific,kissabl,cheeri,kissabl
,junip,tango,float,madamoisel,made,forc,dim,odor,pefum,steami,treat,debat,dont,sumptuou,wooden,dimpl,prescrib,olfactori,lifeless,fair,ineffect,creamsicl,satur,cranki,activ,special,common,trounc,brown,humid,signific,sizzl,kinda,sixti,satisfactori,asianbeautyblog,gingerbread,persagel,gener,flutter,born,dull,weak,franc,smaller,floweri,vivaci,experienc,burnt,small,fuller,imit,soggi,oz,aquolina,cautiou,strai,straight,ignific,juici
,anytim,prismat,fart,bodyless,comprehens,fiberwig,round,tini,signific,decod,sinsit,depress,evid,marin,raci,cold,honeysuckl,zesti,fart,sqeez,luckili,buffi,yve,stip,yuzu,confess,mistral,streaki,tall,affect,balanc,gag,decad,kei,fade,previou,miser,cutthroat,frost,liqu,dumbfound,princess,option,jame,kool,slight,stuck,defencil,someplac,care,regist,long,sceptic,cliniqu,khoret,brittl,crumbl,conveni,overbear,maravu
,dull,stringi,rodeo,upforgett,foolish,facil,smart,blotter,fart,unbeleiv,truth,peel,southern,unbeleiv,blackberri,trounc,broken,count,errant,juvenil,cleans,emot,flawless,avon,costli,pink,renergi,m,origin,forti,wicci,ultim,sharp,safe,exit,peel,patti,adjust,bleue,subtl,blisslab,earn,toler,intens,intim,fuller,spear,rosi,dislik,balanc,drawn,exit,lanc,translat,eau,filmi,redeem,defencil,floweri,interest
,costli,splendor,lastli,thoughtlessli,typic,orang,truth,numer,wari,minor,assum,lofti,peroxid,ophthalmolog,unnessesari,bear,fenomen,deeper,reccomend,unusu,summeri,medicin,erno,pee,gross,liber,retail,girli,confid,largest,hippi,oatmeal,conveni,whatsoev,renam,bior,bold,temper,innov,straightforward,desir,recharg,bbare,due,clarison,deliv,bake,die,stainless,choosi,infrar,intens,activ,nizor,tiniest,exact,glace,rare,flirt,wonderul
,adequ,alarm,dehydr,blatant,enlarg,loonngg,pseudoscientif,slick,cheeri,gritti,queasi,taget,strate,anton,lightest,senior,deter,question,milkshak,starter,barnish,dens,clearasil,greater,cheapest,lightweight,capric,condidit,medic,enlarg,die,delet,highest,shimmeri,yucki,intimid,question,hyluron,dire,ophthalmolog,earlier,lofti,spin,delic,healthier,christma,moscino,physic,univers,compar,flake,bother,compress,bitter,imrpov,ts,extrem,penetr,flat,moldi
,lip,scali,raw,frankli,stearic,akeup,hollywood,caswel,freder,butteri,nude,absolut,stabl,satur,exit,visin,graini,messi,concentr,hidden,cetaphil,daddi,babyliss,prai,stilll,confid,hind,sophist,allur,italian,wit,paticular,flowi,trounc,ill,akeup,dont,deplet,brilliant,digust,straighten,volumin,stearic,fine,bacteri,dumb,retail,competit,decad,fewer,youngest,ific,milkshak,higher,fussi,earthi,preview,exquisit,teeni,reviv
,fruiti,mail,picki,flatter,longest,miracul,ravissant,inform,caswel,healthier,teensi,funni,immun,low,asianbeautyblog,lyche,tiar,redicul,wonderfulli,swore,bitter,grab,broad,disgustingli,aquag,desper,unnatur,maintain,closest,perfum,smallest,steep,butthead,burgundi,social,summertim,puriti,embarrass,sticki,hopeless,cologon,limit,retinyl,distinct,babyliss,candlelit,greatest,cologn,acn,faithfulli,racial,die,maintain,miami,play,saniti,rejuven,pricei,wonderul,unfold
,medicin,streamlin,cliniqu,longest,ignific,brilliant,uneven,essi,brian,latt,jovan,oili,cordel,stearic,click,celin,parsol,weird,richer,gener,layer,dire,freshli,outstand,simpler,greater,wise,breezi,brighter,prai,nude,sophist,initi,cheapest,lindsai,dimpl,telltal,question,pop,pronounc,blue,dicontinu,local,supris,moisten,main,hope,zegna,lord,purest,attribut,femal,eleg,reproduct,kirkland,tickl,confid,overnight,smart,concentr
,snap,dumb,beta,french,accomod,airtight,wed,persist,costli,lifeless,reminisc,burden,relax,princess,periorbit,peachi,sudden,absolutli,meaningless,loreal,realiz,timeless,cherri,sensual,exfoili,tickl,flexibl,itchi,thrifti,reproduct,whai,minim,frost,involv,femin,ceramid,chamomil,moist,futher,honki,kineras,signifig,danc,unbal,complement,frangranc,dimer,dim,compact,futur,luckili,distinct,basic,nude,ad,oili,chlorphyllin,null,yield,fond
,depress,temporari,dare,corrod,bought,pilari,holi,nettl,hollywood,apar,undefin,bonniebel,sag,rug,discontinu,underey,dress,substanti,aggress,transpar,lace,vetivert,unbeleiv,signific,dilut,mar,allot,ini,yve,candlelit,novelti,dian,complimentari,unnatur,onlin,contraxol,edibl,wonderul,fourth,net,cryogen,law,oper,brave,astonish,exorbit,rare,tint,cudo,reminisc,butthead,quicker,andi,innov,lightest,graini,prici,coutur,tacki,medium
,slightest,fanat,grate,inflat,britnei,statici,incompar,alarm,vivaci,worthi,formal,greasi,caroten,hospit,net,super,headi,offens,ideal,mummi,hygien,dimethicon,lemoni,mistral,cook,custardi,slot,sturdi,unbeat,bumpi,bonniebel,detach,pamper,pregnant,mildest,delic,clearenc,suppli,thermal,adult,headband,prais,liber,strai,prouct,repair,sparkli,bizarr,starter,elizabeth,stout,bare,indigo,fave,homm,origan,i,avocado,sizabl,marc
,acut,liquid,dreami,salicycl,compromis,benefi,faux,chi,heavier,borrow,static,practic,dire,repeat,matur,genuin,outdat,florenc,intox,white,driest,al,sparkl,african,woodi,beta,pop,bigger,instal,harsher,gail,beavi,purpl,wirei,forget,wick,goopi,splert,attempt,cologon,leafi,suriv,fluffi,nizor,deceiv,decor,encount,lanc,reluct,orient,odd,consciou,babyliss,caswel,translat,fart,spin,nicer,astonish,mari
,galaxi,sweet,medium,skimpi,cologon,faithfulli,honeysuckl,sens,individu,surpass,vast,mete,limit,rotten,plump,unhappi,lookl,broad,w,flannel,fade,synthet,cumul,closest,unobjection,score,wicci,secur,hairl,splash,quaint,magnific,viabl,urban,ineffect,outstand,heavier,pigment,blond,lucki,liber,sporad,familar,poni,softner,stylish,atleast,rolli,milki,rave,fasten,humid,rosebud,spici,potent,realist,vote,edibl,transpar,outstand
,malibu,drab,higher,match,pain,healthier,mighti,strecth,bliss,tens,fart,awkward,reliev,pepper,pluck,fragrant,compar,danger,eyemak,die,hypnot,grai,compact,unneccesari,initi,princess,unusu,silli,tough,congest,sheer,colder,musti,compar,frizzi,oft,roast,close,petit,detrement,ooz,delic,tango,overjoi,fuzzi,trusti,extrem,fuss,oz,constant,opaqu,stupid,slim,enter,compar,stronger,forgotten,fiction,white,southern
,worri,salicyl,skimpi,futher,d,delight,solid,tortur,older,woodsi,transpar,delic,tha,slightest,stinki,solar,sicken,stagger,tripl,overwhelm,shaggi,sech,persev,otc,distingusi,fog,reborn,avobath,perpetu,breath,almsot,sudden,flyawai,fatigu,thwe,porcelin,effortless,cryogen,brighter,juici,overhwelm,clarin,persist,gear,doesnt,common,slender,genuin,le,burberri,impuls,blueberri,fanci,rebuild,outrag,dresser,die,steadi,earlier,peski
,allot,uninterrupt,option,cari,transfer,dread,scari,splendid,accident,worthwhil,newer,peppermint,newer,infrar,moisten,loyal,billi,brighter,knuckl,perfumi,straightforward,detail,cheapest,persagel,grei,visibl,dove,unencumb,zilch,radiant,italian,peski,mill,brow,burnt,counter,wed,straighten,nuetral,zirh,intox,opaqu,disagre,overr,glimmeri,sharpest,curlier,foolish,tempt,woodsi,static,warm,coconut,shoot,stun,heavi,frequent,rolli,luckili,skunk
,fragrant,ident,pikak,pale,midrang,clarison,hollow,smooth,straightforward,blond,accept,hotel,yeah,glorifi,assort,moister,youth,sumptuou,fuss,fruiti,lather,deep,aveno,clarin,phenomin,tame,vegan,scrape,sharpest,oprah,complex,benzoyl,knappi,tediou,consist,faster,intox,tripl,prone,outstand,overbear,ador,overnight,heinou,weari,vari,reorder,sticki,straigten,timid,oldest,cherri,intim,divin,anytim,react,pat,rave,america,speak
,wick,wonderul,fruitless,butthead,memor,reccomend,overpow,hilton,oooo,afford,moldi,amplifi,frustrat,superfici,armani,tiniest,etern,unbal,american,stil,souffl,fat,hugo,blotchi,involv,forti,patti,deduct,futher,sound,frustrat,drip,queasi,headi,fool,amairag,clarin,raini,juvenil,harsh,chamomil,woodland,kirkland,lifeless,braid,east,raini,spent,ruddi,tame,dilut,electr,secondari,clean,nake,affluent,toasti,tens,mintiest,oz
,patient,bareminer,mill,gummi,sadden,lowest,midrang,overs,immers,closest,squar,main,hind,adolesc,straightforward,hugo,nifti,rave,perfumei,aggriv,sandalwood,newer,daniel,tinit,surpris,orang,closest,coutur,earthi,tart,useless,dumb,uplift,posh,insist,cutest,brunett,hurri,ultim,unus,sunni,plain,genuin,white,repair,provoc,outstand,earthi,butthead,classi,shampo,whatsoev,marin,adult,exfoili,complac,retail,tantal,persist,ancient
,illuminateur,benefici,aggress,superfit,fool,nonpluss,seseme,occasion,bake,al,cheapest,angl,shown,limp,young,reproduct,greater,burnt,etern,worthwhil,america,pleasantli,hungri,accomplish,ink,fond,starv,sound,odd,lucki,typic,clear,potent,instruct,sytptic,local,messi,spin,appeal,straighten,peski,grai,coat,flaw,ideal,kerastas,facet,highest,pearliz,kirkland,dispens,retail,fifti,portabl,social,open,lilac,desir,erod,exeprienc
,bio,fragrant,redeem,option,superpowd,reminisc,shinier,blot,suspici,hazlenut,mintiest,jewelleri,waterproof,unremark,shell,zirh,convini,ts,ventil,enought,innov,allerg,increas,recomened,blown,inher,frequent,veteran,cutest,deep,hilton,gener,yellow,warm,tamu,reappli,mario,fragil,madamoisel,sumptuou,compat,explor,painless,andi,mario,nuetral,weigh,mild,finsih,tosti,handcraft,fenomen,mix,slide,depress,instantaneuo,peach,strong,overpow,tickl
,spectacular,apprecialt,l,glisten,obsess,gynecolog,radiant,coutur,cumul,splendor,sick,dalii,bothersom,bold,honest,drab,raw,phoni,problemat,grape,slight,haight,undecid,prici,finest,dewi,stainless,underey,prescrib,confid,scarless,enthusiast,breezi,refil,scari,nordstrom,largest,gear,zircon,met,enought,interest,freelanc,shimmeri,golden,profession,airsprai,intern,accept,streamlin,reliev,measlei,gener,addit,colorado,conseal,eaten,asia,liquidi,gritti
,persist,plai,jose,cardborad,tediou,longer,superfit,submit,option,versatil,cutest,paraben,blotchi,sheer,overbear,colder,cutthroat,devoid,appeal,mustela,tip,humid,gillett,wonderfulli,gorgeou,prepar,barnish,unstabl,moldi,profit,unisex,homei,velveti,connect,floral,forti,effici,sexi,play,unabl,eleg,definitl,smart,ladyish,pikak,electr,soften,warmer,durabl,milkshak,woke,tropic,question,bold,slick,crabbi,youth,thwe,cherri,complex
,heinou,alik,burnt,abund,airbrush,skincar,bell,crystal,aw,patti,enjoy,open,purifi,mummi,reccommend,sooth,reliabl,team,deeper,surpris,unneccesari,worn,lacklust,moldi,reflect,calamin,contamin,limp,checker,grei,accident,dare,kerastas,nestl,equal,peski,grai,allur,clench,miss,unpleas,thicker,hug,null,depend,spin,strict,jump,offici,thicker,econom,ingrown,custard,caudeli,adorn,chanel,tahitian,cari,aromatherapi,hesit
,custard,higher,narrow,drippi,initi,tap,friendli,lighter,primari,crush,kinki,sak,messi,veteran,fast,complet,northern,vigor,overhwelm,defint,banana,thwe,tortur,trounc,chilli,miracul,purest,plastic,hefti,milki,addict,summertim,aquag,countless,goodby,splotchi,sparkli,realist,famou,intim,earthi,saner,forgotten,scalei,definetli,preshav,paticular,blue,damag,marc,unnessesari,swept,quiet,juvenil,timid,italian,east,broken,commit,flat
,crisp,gabbana,persist,scream,matur,lesser,reliv,deduct,multipl,honeysuckl,heinou,woodi,unusu,grape,admir,prismat,i,ethnic,debat,coldest,automat,purest,sugari,ridicul,useless,moister,instruct,decod,largest,sensit,effortless,melti,cliniqu,decept,shock,awak,golden,cosmet,quaint,recharg,synthet,phytodefris,seseme,arriv,ampl,irrit,obscur,moist,accentu,ethnic,starter,complex,smoothen,maintain,dandi,hesit,darker,hibiscu,tango,ici
,avalon,tha,versatil,lit,lancom,consecut,nervou,fiction,reccommend,nude,gigant,decad,discourag,virgin,lofti,tangerin,toler,cakei,pikak,adequ,vibrant,fabul,pulpi,olai,broad,enter,specif,inexpens,greatest,adult,dolc,icki,awar,reappli,photogen,contamin,flutter,cystic,fuss,blackkberri,infin,liber,unusu,blackberri,assur,valuabl,homeless,redicul,maximum,tammi,smoki,oft,mislead,procduct,apricot,discontinu,function,nude,zilch,ascertan
,encas,shinei,joke,ts,redo,tame,pricier,stumbl,common,filmi,gloriou,white,total,liquid,organ,mireness,incred,sooth,menthol,queasi,yanke,troublsom,firmli,fail,soya,preorbit,cuddli,extraordinarili,paticular,connect,golden,throuth,almond,gloriou,bust,soften,holi,badescu,lemoni,puffi,persagel,fragil,andi,daili,grapefruit,cheapest,akeup,babi,fluffi,swesom,tradit,lackadais,unhealthi,kerestas,metal,dreari,viril,creme,clinic,offend
,tough,apricot,bleu,wintri,irrit,mistaken,bonniebel,darker,princess,connect,graini,gladwar,pari,truth,quick,kissabl,slick,search,cynthia,nuetral,essenti,versatil,primari,dermatolog,crisp,tropic,awsom,kinda,unansw,visibl,andi,wtih,recogniz,limp,dampen,grape,intimid,high,apricot,ador,silver,burn,cleasng,velveti,sturdi,overnight,longest,strang,redeem,vibrant,glamor,decept,costli,afraid,evid,decor,pain,loos,laud,proprietari
,modest,fill,roast,scissor,gratuit,strong,borrow,suppl,constant,ladden,clarin,acclim,crowsfeet,lush,wise,splendor,flakei,rejuven,depend,itch,excess,uncomfort,horrid,transform,dryish,convinc,amplifi,reson,gail,ring,anthoni,forward,sixti,damp,slightest,imposs,murad,reli,smelli,jewelleri,tummi,gucci,upgrad,snuggl,peg,stil,sore,remark,crappi,haut,instant,depress,alright,salv,breath,picki,irresist,pine,violet,weighti
,freder,zircon,wintri,singl,accept,sicken,remark,lock,chocolatei,gladwar,parsol,pefum,daytim,modern,rag,coconut,upscal,liber,rhassoul,outer,stearic,arriv,decand,crusti,enought,dry,antiqu,ophthalmolog,escap,dual,score,avowash,charm,revolt,grumpi,reliev,reccommend,potion,cautiou,caustic,curli,dual,nauseat,thick,driven,unabl,prici,afraid,pastel,sumptuou,flatten,racial,revlon,dibutyl,complimentari,bewar,grown,blackhead,hidden,highest
